N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
6.813000E+12 3.162E+16 325 2.400E-4 1.324900829E+00 1.324984995E+00 1.277568187E+00 1.277575792E+00
1.000000E+13 3.162E+16 325 2.400E-4 1.325860894E+00 1.325948378E+00 1.255726419E+00 1.255701160E+00
1.000000E+10 3.162E+16 330 2.400E-4 1.246243970E+00 1.291407401E+00 1.193377866E+00 1.221808478E+00
1.468000E+10 3.162E+16 330 2.400E-4 1.259166153E+00 1.291556234E+00 1.203997783E+00 1.222405338E+00
2.154000E+10 3.162E+16 330 2.400E-4 1.268921576E+00 1.291771162E+00 1.210014085E+00 1.223255058E+00
3.162000E+10 3.162E+16 330 2.400E-4 1.276168872E+00 1.292079666E+00 1.212774834E+00 1.224448468E+00
4.642000E+10 3.162E+16 330 2.400E-4 1.281555272E+00 1.292517959E+00 1.218060796E+00 1.226092706E+00
6.813000E+10 3.162E+16 330 2.400E-4 1.285646701E+00 1.293131729E+00 1.222824134E+00 1.228301530E+00
1.000000E+11 3.162E+16 330 2.400E-4 1.288907392E+00 1.293974529E+00 1.227463357E+00 1.231168418E+00
1.468000E+11 3.162E+16 330 2.400E-4 1.291700551E+00 1.295101434E+00 1.232244322E+00 1.234731155E+00
2.154000E+11 3.162E+16 330 2.400E-4 1.294294403E+00 1.296556242E+00 1.237272796E+00 1.238929942E+00
3.162000E+11 3.162E+16 330 2.400E-4 1.296862891E+00 1.298352726E+00 1.242490703E+00 1.243588250E+00
4.642000E+11 3.162E+16 330 2.400E-4 1.299483945E+00 1.300455842E+00 1.247937165E+00 1.248819460E+00
6.813000E+11 3.162E+16 330 2.400E-4 1.302144766E+00 1.302773498E+00 1.253418733E+00 1.254993140E+00
1.000000E+12 3.162E+16 330 2.400E-4 1.304765321E+00 1.305169708E+00 1.257554341E+00 1.258526655E+00
1.468000E+12 3.162E+16 330 2.400E-4 1.307602994E+00 1.307858095E+00 1.261790261E+00 1.262263560E+00
2.154000E+12 3.162E+16 330 2.400E-4 1.309838611E+00 1.310003077E+00 1.265117217E+00 1.265294583E+00
3.162000E+12 3.162E+16 330 2.400E-4 1.311632836E+00 1.311740091E+00 1.267791921E+00 1.267883537E+00
4.642000E+12 3.162E+16 330 2.400E-4 1.313322881E+00 1.313392867E+00 1.270418879E+00 1.270657221E+00
6.813000E+12 3.162E+16 330 2.400E-4 1.324842477E+00 1.324894813E+00 1.275843483E+00 1.276156382E+00
1.000000E+13 3.162E+16 330 2.400E-4 1.328555374E+00 1.329378361E+00 1.279385378E+00 1.279374811E+00
1.000000E+10 3.162E+16 335 2.400E-4 1.236440231E+00 1.291366205E+00 1.185626857E+00 1.219592913E+00
1.468000E+10 3.162E+16 335 2.400E-4 1.248199501E+00 1.291555615E+00 1.197372086E+00 1.220222044E+00
2.154000E+10 3.162E+16 335 2.400E-4 1.263368224E+00 1.291829128E+00 1.206707497E+00 1.221119727E+00
3.162000E+10 3.162E+16 335 2.400E-4 1.273298024E+00 1.292221644E+00 1.214207039E+00 1.222385460E+00
4.642000E+10 3.162E+16 335 2.400E-4 1.279684689E+00 1.292778793E+00 1.215590983E+00 1.224139859E+00
6.813000E+10 3.162E+16 335 2.400E-4 1.284587185E+00 1.293558650E+00 1.220051631E+00 1.226513791E+00
1.000000E+11 3.162E+16 335 2.400E-4 1.288536196E+00 1.294628416E+00 1.225229843E+00 1.229625555E+00
1.468000E+11 3.162E+16 335 2.400E-4 1.291956002E+00 1.296057315E+00 1.230572873E+00 1.233541382E+00
2.154000E+11 3.162E+16 335 2.400E-4 1.295163372E+00 1.297899681E+00 1.236234818E+00 1.238225955E+00
3.162000E+11 3.162E+16 335 2.400E-4 1.298363503E+00 1.300172161E+00 1.242183905E+00 1.243511391E+00
4.642000E+11 3.162E+16 335 2.400E-4 1.301646347E+00 1.302830818E+00 1.248611135E+00 1.249397486E+00
6.813000E+11 3.162E+16 335 2.400E-4 1.304991723E+00 1.305761082E+00 1.254817082E+00 1.255239042E+00
1.000000E+12 3.162E+16 335 2.400E-4 1.308297344E+00 1.308794179E+00 1.259981280E+00 1.260224398E+00
1.468000E+12 3.162E+16 335 2.400E-4 1.311702794E+00 1.312020611E+00 1.264214800E+00 1.264682137E+00
2.154000E+12 3.162E+16 335 2.400E-4 1.314578352E+00 1.314783978E+00 1.268219819E+00 1.268372306E+00
3.162000E+12 3.162E+16 335 2.400E-4 1.316944325E+00 1.317078249E+00 1.272541248E+00 1.272654953E+00
4.642000E+12 3.162E+16 335 2.400E-4 1.319257037E+00 1.319347302E+00 1.275596404E+00 1.275792408E+00
6.813000E+12 3.162E+16 335 2.400E-4 1.321095687E+00 1.321174623E+00 1.278142212E+00 1.278231974E+00
1.000000E+13 3.162E+16 335 2.400E-4 1.332326627E+00 1.332421216E+00 1.281482638E+00 1.281742106E+00
1.000000E+10 3.162E+16 340 2.400E-4 1.221239438E+00 1.277279290E+00 1.173196208E+00 1.220308642E+00
1.468000E+10 3.162E+16 340 2.400E-4 1.236684854E+00 1.277474066E+00 1.187535659E+00 1.220400402E+00
2.154000E+10 3.162E+16 340 2.400E-4 1.248335585E+00 1.277755585E+00 1.200016058E+00 1.220534187E+00
3.162000E+10 3.162E+16 340 2.400E-4 1.258699364E+00 1.278159498E+00 1.208288913E+00 1.220728642E+00
4.642000E+10 3.162E+16 340 2.400E-4 1.265243221E+00 1.278733598E+00 1.215215565E+00 1.221110017E+00
6.813000E+10 3.162E+16 340 2.400E-4 1.270280564E+00 1.280790503E+00 1.220252738E+00 1.223624455E+00
1.000000E+11 3.162E+16 340 2.400E-4 1.276146493E+00 1.283604863E+00 1.004369482E+00 1.226951359E+00
1.468000E+11 3.162E+16 340 2.400E-4 1.286074166E+00 1.292614076E+00 1.227704046E+00 1.231186872E+00
2.154000E+11 3.162E+16 340 2.400E-4 1.293825265E+00 1.297292500E+00 1.233975515E+00 1.236327447E+00
3.162000E+11 3.162E+16 340 2.400E-4 1.298004999E+00 1.300160245E+00 1.240644356E+00 1.242223663E+00
4.642000E+11 3.162E+16 340 2.400E-4 1.302088210E+00 1.303506416E+00 1.247524285E+00 1.248580169E+00
6.813000E+11 3.162E+16 340 2.400E-4 1.306261884E+00 1.307187741E+00 1.254667570E+00 1.249983446E+00
1.000000E+12 3.162E+16 340 2.400E-4 1.310395674E+00 1.310996737E+00 1.260738369E+00 1.261288443E+00
1.468000E+12 3.162E+16 340 2.400E-4 1.314614623E+00 1.314998027E+00 1.266714986E+00 1.267025888E+00
2.154000E+12 3.162E+16 340 2.400E-4 1.318264269E+00 1.318515932E+00 1.271894149E+00 1.272102626E+00
3.162000E+12 3.162E+16 340 2.400E-4 1.321334770E+00 1.321499135E+00 1.276254050E+00 1.276393538E+00
4.642000E+12 3.162E+16 340 2.400E-4 1.324226072E+00 1.324330576E+00 1.279783996E+00 1.280069006E+00
6.813000E+12 3.162E+16 340 2.400E-4 1.326537748E+00 1.326612747E+00 1.283116813E+00 1.283278173E+00
1.000000E+13 3.162E+16 340 2.400E-4 1.328322514E+00 1.328442341E+00 1.285737432E+00 1.285784545E+00
1.000000E+10 1.778E+16 290 2.400E-4 1.232841239E+00 1.255234252E+00 1.202350276E+00 1.213891394E+00
1.468000E+10 1.778E+16 290 2.400E-4 1.245376383E+00 1.255255582E+00 1.207234972E+00 1.213999967E+00
2.154000E+10 1.778E+16 290 2.400E-4 1.246485670E+00 1.255286338E+00 1.211689199E+00 1.214153797E+00
3.162000E+10 1.778E+16 290 2.400E-4 1.247269260E+00 1.255330429E+00 1.212925872E+00 1.214368534E+00
4.642000E+10 1.778E+16 290 2.400E-4 1.249233368E+00 1.255393100E+00 1.213692737E+00 1.214662149E+00
6.813000E+10 1.778E+16 290 2.400E-4 1.254731491E+00 1.255481006E+00 1.214405155E+00 1.215052392E+00
1.000000E+11 1.778E+16 290 2.400E-4 1.255098995E+00 1.255601951E+00 1.215123108E+00 1.215552050E+00
1.468000E+11 1.778E+16 290 2.400E-4 1.255428698E+00 1.255764095E+00 1.215880144E+00 1.216162202E+00
2.154000E+11 1.778E+16 290 2.400E-4 1.255751996E+00 1.255973989E+00 1.216682207E+00 1.216866320E+00
3.162000E+11 1.778E+16 290 2.400E-4 1.256088133E+00 1.259428263E+00 1.217509277E+00 1.218468565E+00
4.642000E+11 1.778E+16 290 2.400E-4 1.267908626E+00 1.268783666E+00 1.225746391E+00 1.225802606E+00
6.813000E+11 1.778E+16 290 2.400E-4 1.269086064E+00 1.271221655E+00 1.226587358E+00 1.226688203E+00
1.000000E+12 1.778E+16 290 2.400E-4 1.275005643E+00 1.275051964E+00 1.228868606E+00 1.229875820E+00
1.468000E+12 1.778E+16 290 2.400E-4 1.275435125E+00 1.275465321E+00 1.241446559E+00 1.242163351E+00
2.154000E+12 1.778E+16 290 2.400E-4 1.281123992E+00 1.282836127E+00 1.247093846E+00 1.247111067E+00
3.162000E+12 1.778E+16 290 2.400E-4 1.288931971E+00 1.288945900E+00 1.247580069E+00 1.247590628E+00
4.642000E+12 1.778E+16 290 2.400E-4 1.289213184E+00 1.289222323E+00 1.248765375E+00 1.249341205E+00
6.813000E+12 1.778E+16 290 2.400E-4 1.297407642E+00 1.298377475E+00 1.261600404E+00 1.261603929E+00
1.000000E+13 1.778E+16 290 2.400E-4 1.310183457E+00 1.310662348E+00 1.256153519E+00 1.256155573E+00
1.000000E+10 1.778E+16 295 2.400E-4 1.238378924E+00 1.255570030E+00 1.202378954E+00 1.215486470E+00
1.468000E+10 1.778E+16 295 2.400E-4 1.240299957E+00 1.255597667E+00 1.016198537E+00 1.216002787E+00
2.154000E+10 1.778E+16 295 2.400E-4 1.243638443E+00 1.255637582E+00 1.207345834E+00 1.216754569E+00
3.162000E+10 1.778E+16 295 2.400E-4 1.253317999E+00 1.255694864E+00 1.210788874E+00 1.217845264E+00
4.642000E+10 1.778E+16 295 2.400E-4 1.254355291E+00 1.255776347E+00 1.214151713E+00 1.219419415E+00
6.813000E+10 1.778E+16 295 2.400E-4 1.254931676E+00 1.255890724E+00 1.217725080E+00 1.220494302E+00
1.000000E+11 1.778E+16 295 2.400E-4 1.255404319E+00 1.257751899E+00 1.220525172E+00 1.221099841E+00
1.468000E+11 1.778E+16 295 2.400E-4 1.255829976E+00 1.262010002E+00 1.221469426E+00 1.221848320E+00
2.154000E+11 1.778E+16 295 2.400E-4 1.261785185E+00 1.263015585E+00 1.222476412E+00 1.222724394E+00
3.162000E+11 1.778E+16 295 2.400E-4 1.263175222E+00 1.263370200E+00 1.223526610E+00 1.223687904E+00
4.642000E+11 1.778E+16 295 2.400E-4 1.263659946E+00 1.263786974E+00 1.224575506E+00 1.224680109E+00
6.813000E+11 1.778E+16 295 2.400E-4 1.264165248E+00 1.264247421E+00 1.228683574E+00 1.229682601E+00
1.000000E+12 1.778E+16 295 2.400E-4 1.272668790E+00 1.274956704E+00 1.233994874E+00 1.234071385E+00
1.468000E+12 1.778E+16 295 2.400E-4 1.278029151E+00 1.279633208E+00 1.234770064E+00 1.234815859E+00
2.154000E+12 1.778E+16 295 2.400E-4 1.283339250E+00 1.283364861E+00 1.246132086E+00 1.246831754E+00
3.162000E+12 1.778E+16 295 2.400E-4 1.283789588E+00 1.283806346E+00 1.254527510E+00 1.254542249E+00
4.642000E+12 1.778E+16 295 2.400E-4 1.296677698E+00 1.296689933E+00 1.255100392E+00 1.255094705E+00
6.813000E+12 1.778E+16 295 2.400E-4 1.297031730E+00 1.297040257E+00 1.255523084E+00 1.255551323E+00
1.000000E+13 1.778E+16 295 2.400E-4 1.297298490E+00 1.297303760E+00 1.264750064E+00 1.264751349E+00
1.000000E+10 1.778E+16 300 2.400E-4 1.243057595E+00 1.261853325E+00 1.205314136E+00 1.212885054E+00
1.468000E+10 1.778E+16 300 2.400E-4 1.245565544E+00 1.261890317E+00 1.208061560E+00 1.213020669E+00
2.154000E+10 1.778E+16 300 2.400E-4 1.247330864E+00 1.261943815E+00 1.209830886E+00 1.213213894E+00
3.162000E+10 1.778E+16 300 2.400E-4 1.248585002E+00 1.262020609E+00 1.211190196E+00 1.213817059E+00
4.642000E+10 1.778E+16 300 2.400E-4 1.249498152E+00 1.262129943E+00 1.212312451E+00 1.215047749E+00
6.813000E+10 1.778E+16 300 2.400E-4 1.253818641E+00 1.262283485E+00 1.213407120E+00 1.216815485E+00
1.000000E+11 1.778E+16 300 2.400E-4 1.259920598E+00 1.262495088E+00 1.216748172E+00 1.219331145E+00
1.468000E+11 1.778E+16 300 2.400E-4 1.262212454E+00 1.262779333E+00 1.220868399E+00 1.222865733E+00
2.154000E+11 1.778E+16 300 2.400E-4 1.262772592E+00 1.263148317E+00 1.226161238E+00 1.227747882E+00
3.162000E+11 1.778E+16 300 2.400E-4 1.263359786E+00 1.263606761E+00 1.229023086E+00 1.229237749E+00
4.642000E+11 1.778E+16 300 2.400E-4 1.263985630E+00 1.265320997E+00 1.230352657E+00 1.230492114E+00
6.813000E+11 1.778E+16 300 2.400E-4 1.271118796E+00 1.271227500E+00 1.231985514E+00 1.232007474E+00
1.000000E+12 1.778E+16 300 2.400E-4 1.271804015E+00 1.271874112E+00 1.233190507E+00 1.233289373E+00
1.468000E+12 1.778E+16 300 2.400E-4 1.272527053E+00 1.272571256E+00 1.241391991E+00 1.241453046E+00
2.154000E+12 1.778E+16 300 2.400E-4 1.285114069E+00 1.285145897E+00 1.242296865E+00 1.242323780E+00
3.162000E+12 1.778E+16 300 2.400E-4 1.291082137E+00 1.291104215E+00 1.244415615E+00 1.244967682E+00
4.642000E+12 1.778E+16 300 2.400E-4 1.291565142E+00 1.291580057E+00 1.258472431E+00 1.258880182E+00
6.813000E+12 1.778E+16 300 2.400E-4 1.292005012E+00 1.292016325E+00 1.262460637E+00 1.262501131E+00
1.000000E+13 1.778E+16 300 2.400E-4 1.304691635E+00 1.304699652E+00 1.262964495E+00 1.262968792E+00
1.000000E+10 1.778E+16 305 2.400E-4 1.246660909E+00 1.256870747E+00 1.203126056E+00 1.216695284E+00
1.468000E+10 1.778E+16 305 2.400E-4 1.249882270E+00 1.256915788E+00 1.209826843E+00 1.216860162E+00
2.154000E+10 1.778E+16 305 2.400E-4 1.252161593E+00 1.256980953E+00 1.212753800E+00 1.217095485E+00
3.162000E+10 1.778E+16 305 2.400E-4 1.253787466E+00 1.257074553E+00 1.214474447E+00 1.217427404E+00
4.642000E+10 1.778E+16 305 2.400E-4 1.254975568E+00 1.257207809E+00 1.215890575E+00 1.217887674E+00
6.813000E+10 1.778E+16 305 2.400E-4 1.255886093E+00 1.257395029E+00 1.217168485E+00 1.218510971E+00
1.000000E+11 1.778E+16 305 2.400E-4 1.256638562E+00 1.257653186E+00 1.218432312E+00 1.219328665E+00
1.468000E+11 1.778E+16 305 2.400E-4 1.257322227E+00 1.258008160E+00 1.219764248E+00 1.220358322E+00
2.154000E+11 1.778E+16 305 2.400E-4 1.258001368E+00 1.262406303E+00 1.221199588E+00 1.221677430E+00
3.162000E+11 1.778E+16 305 2.400E-4 1.265154882E+00 1.268554626E+00 1.225888813E+00 1.226952295E+00
4.642000E+11 1.778E+16 305 2.400E-4 1.270269377E+00 1.270479648E+00 1.233043351E+00 1.233943059E+00
6.813000E+11 1.778E+16 305 2.400E-4 1.271143639E+00 1.271279922E+00 1.237457408E+00 1.237482613E+00
1.000000E+12 1.778E+16 305 2.400E-4 1.272023916E+00 1.272162099E+00 1.239049701E+00 1.239160863E+00
1.468000E+12 1.778E+16 305 2.400E-4 1.279442973E+00 1.279501310E+00 1.240207690E+00 1.240272681E+00
2.154000E+12 1.778E+16 305 2.400E-4 1.280293346E+00 1.280331368E+00 1.245780835E+00 1.246316760E+00
3.162000E+12 1.778E+16 305 2.400E-4 1.280994054E+00 1.281915432E+00 1.249551832E+00 1.249574356E+00
4.642000E+12 1.778E+16 305 2.400E-4 1.293322604E+00 1.293344348E+00 1.250490460E+00 1.250503737E+00
6.813000E+12 1.778E+16 305 2.400E-4 1.299180746E+00 1.299203999E+00 1.263428953E+00 1.263495842E+00
1.000000E+13 1.778E+16 305 2.400E-4 1.299663799E+00 1.299682859E+00 1.269654481E+00 1.269648951E+00
1.000000E+10 1.778E+16 310 2.400E-4 1.249008375E+00 1.261992417E+00 1.199770656E+00 1.220146929E+00
1.468000E+10 1.778E+16 310 2.400E-4 1.253076033E+00 1.262051827E+00 1.208135073E+00 1.220334687E+00
2.154000E+10 1.778E+16 310 2.400E-4 1.255972179E+00 1.262137752E+00 1.215086588E+00 1.220603418E+00
3.162000E+10 1.778E+16 310 2.400E-4 1.258048183E+00 1.262261242E+00 1.217221050E+00 1.220983688E+00
4.642000E+10 1.778E+16 310 2.400E-4 1.259571932E+00 1.262437084E+00 1.218961852E+00 1.221513210E+00
6.813000E+10 1.778E+16 310 2.400E-4 1.260745084E+00 1.262684139E+00 1.220515038E+00 1.222234835E+00
1.000000E+11 1.778E+16 310 2.400E-4 1.261719650E+00 1.263024896E+00 1.222037483E+00 1.223189242E+00
1.468000E+11 1.778E+16 310 2.400E-4 1.262610039E+00 1.263483154E+00 1.223637707E+00 1.224403640E+00
2.154000E+11 1.778E+16 310 2.400E-4 1.263499156E+00 1.264078977E+00 1.225369677E+00 1.225875306E+00
3.162000E+11 1.778E+16 310 2.400E-4 1.264438952E+00 1.264820888E+00 1.227227253E+00 1.227558831E+00
4.642000E+11 1.778E+16 310 2.400E-4 1.265447741E+00 1.265697304E+00 1.229148987E+00 1.229365380E+00
6.813000E+11 1.778E+16 310 2.400E-4 1.269709145E+00 1.271458491E+00 1.235267582E+00 1.235928721E+00
1.000000E+12 1.778E+16 310 2.400E-4 1.278211219E+00 1.278324892E+00 1.244375410E+00 1.244528159E+00
1.468000E+12 1.778E+16 310 2.400E-4 1.279469897E+00 1.279542544E+00 1.246078330E+00 1.246166482E+00
2.154000E+12 1.778E+16 310 2.400E-4 1.286390467E+00 1.287021132E+00 1.247349613E+00 1.247393654E+00
3.162000E+12 1.778E+16 310 2.400E-4 1.287874891E+00 1.287907480E+00 1.248750220E+00 1.249181878E+00
4.642000E+12 1.778E+16 310 2.400E-4 1.288605779E+00 1.288634563E+00 1.256926086E+00 1.256944176E+00
6.813000E+12 1.778E+16 310 2.400E-4 1.300806935E+00 1.300839939E+00 1.257785483E+00 1.257833137E+00
1.000000E+13 1.778E+16 310 2.400E-4 1.306652699E+00 1.306680197E+00 1.263557857E+00 1.263871395E+00
1.000000E+10 1.778E+16 315 2.400E-4 1.249827562E+00 1.266062863E+00 1.186298288E+00 1.608319947E+00
1.468000E+10 1.778E+16 315 2.400E-4 1.254871702E+00 1.266140708E+00 1.204669412E+00 1.222931411E+00
2.154000E+10 1.778E+16 315 2.400E-4 1.258489582E+00 1.266253356E+00 1.211347958E+00 1.223234428E+00
3.162000E+10 1.778E+16 315 2.400E-4 1.261098421E+00 1.266415181E+00 1.215640645E+00 1.223664332E+00
4.642000E+10 1.778E+16 315 2.400E-4 1.263023772E+00 1.266645613E+00 1.221050276E+00 1.224265748E+00
6.813000E+10 1.778E+16 315 2.400E-4 1.264514720E+00 1.266969317E+00 1.222919210E+00 1.225089775E+00
1.000000E+11 1.778E+16 315 2.400E-4 1.265761371E+00 1.267415821E+00 1.224729967E+00 1.226188150E+00
1.468000E+11 1.778E+16 315 2.400E-4 1.266907985E+00 1.268016183E+00 1.226626446E+00 1.227599464E+00
2.154000E+11 1.778E+16 315 2.400E-4 1.268059753E+00 1.268796758E+00 1.228686021E+00 1.229330832E+00
3.162000E+11 1.778E+16 315 2.400E-4 1.269282739E+00 1.269769020E+00 1.230915159E+00 1.231339608E+00
4.642000E+11 1.778E+16 315 2.400E-4 1.270599957E+00 1.270918265E+00 1.233250542E+00 1.233528553E+00
6.813000E+11 1.778E+16 315 2.400E-4 1.271990435E+00 1.272197368E+00 1.235934311E+00 1.236042472E+00
1.000000E+12 1.778E+16 315 2.400E-4 1.273398136E+00 1.273532044E+00 1.238510817E+00 1.238907802E+00
1.468000E+12 1.778E+16 315 2.400E-4 1.280882603E+00 1.281909482E+00 1.247914914E+00 1.248378234E+00
2.154000E+12 1.778E+16 315 2.400E-4 1.286782050E+00 1.286844890E+00 1.252950603E+00 1.253010561E+00
3.162000E+12 1.778E+16 315 2.400E-4 1.287903464E+00 1.287946490E+00 1.254452259E+00 1.254488574E+00
4.642000E+12 1.778E+16 315 2.400E-4 1.295130258E+00 1.295190787E+00 1.255704300E+00 1.255725780E+00
6.813000E+12 1.778E+16 315 2.400E-4 1.295985961E+00 1.296045926E+00 1.263988159E+00 1.264037816E+00
1.000000E+13 1.778E+16 315 2.400E-4 1.299182210E+00 1.299714020E+00 1.264968185E+00 1.264977610E+00
1.000000E+10 1.778E+16 320 2.400E-4 1.249015933E+00 1.268954410E+00 1.179496435E+00 1.223661235E+00
1.468000E+10 1.778E+16 320 2.400E-4 1.255152400E+00 1.269056392E+00 1.191183970E+00 1.223907272E+00
2.154000E+10 1.778E+16 320 2.400E-4 1.259592016E+00 1.269203862E+00 1.208267224E+00 1.224260572E+00
3.162000E+10 1.778E+16 320 2.400E-4 1.262816614E+00 1.269415781E+00 1.214440729E+00 1.224762948E+00
4.642000E+10 1.778E+16 320 2.400E-4 1.265212978E+00 1.269717309E+00 1.218511779E+00 1.225467639E+00
6.813000E+10 1.778E+16 320 2.400E-4 1.267082902E+00 1.270140722E+00 1.223760947E+00 1.226437017E+00
1.000000E+11 1.778E+16 320 2.400E-4 1.268659976E+00 1.270724219E+00 1.225932272E+00 1.227735864E+00
1.468000E+11 1.778E+16 320 2.400E-4 1.270123156E+00 1.271508086E+00 1.228208324E+00 1.229416169E+00
2.154000E+11 1.778E+16 320 2.400E-4 1.271603461E+00 1.272526213E+00 1.230691447E+00 1.231495084E+00
3.162000E+11 1.778E+16 320 2.400E-4 1.273183027E+00 1.273793163E+00 1.233400335E+00 1.233931611E+00
4.642000E+11 1.778E+16 320 2.400E-4 1.274889365E+00 1.275289708E+00 1.236266790E+00 1.236616240E+00
6.813000E+11 1.778E+16 320 2.400E-4 1.276694458E+00 1.276955327E+00 1.239305193E+00 1.239506386E+00
1.000000E+12 1.778E+16 320 2.400E-4 1.278525398E+00 1.278694650E+00 1.242822353E+00 1.243115964E+00
1.468000E+12 1.778E+16 320 2.400E-4 1.280575608E+00 1.280692119E+00 1.245652966E+00 1.245815997E+00
2.154000E+12 1.778E+16 320 2.400E-4 1.282343297E+00 1.282428644E+00 1.251171133E+00 1.251522851E+00
3.162000E+12 1.778E+16 320 2.400E-4 1.293852412E+00 1.293918808E+00 1.259618714E+00 1.259665084E+00
4.642000E+12 1.778E+16 320 2.400E-4 1.294947634E+00 1.295044297E+00 1.261021151E+00 1.261049771E+00
6.813000E+12 1.778E+16 320 2.400E-4 1.302431140E+00 1.302503688E+00 1.262634794E+00 1.262675768E+00
1.000000E+13 1.778E+16 320 2.400E-4 1.303461802E+00 1.303496624E+00 1.271085313E+00 1.271099552E+00
1.000000E+10 1.778E+16 325 2.400E-4 1.246177300E+00 1.270165855E+00 1.164283817E+00 1.224271362E+00
1.468000E+10 1.778E+16 325 2.400E-4 1.253483850E+00 1.270299818E+00 1.184181761E+00 1.224540982E+00
2.154000E+10 1.778E+16 325 2.400E-4 1.258823538E+00 1.270493624E+00 1.195064436E+00 1.224929004E+00
3.162000E+10 1.778E+16 325 2.400E-4 1.262736148E+00 1.270771698E+00 1.211062988E+00 1.225482167E+00
4.642000E+10 1.778E+16 325 2.400E-4 1.265669772E+00 1.271167199E+00 1.216988075E+00 1.226260841E+00
6.813000E+10 1.778E+16 325 2.400E-4 1.267982438E+00 1.271721771E+00 1.220836509E+00 1.227337379E+00
1.000000E+11 1.778E+16 325 2.400E-4 1.269955767E+00 1.272484889E+00 1.226294210E+00 1.228789719E+00
1.468000E+11 1.778E+16 325 2.400E-4 1.271807737E+00 1.273507894E+00 1.229198969E+00 1.230685909E+00
2.154000E+11 1.778E+16 325 2.400E-4 1.273697948E+00 1.274833333E+00 1.232064999E+00 1.233058552E+00
3.162000E+11 1.778E+16 325 2.400E-4 1.275725660E+00 1.276478366E+00 1.235217349E+00 1.235877261E+00
4.642000E+11 1.778E+16 325 2.400E-4 1.277921450E+00 1.278416796E+00 1.238594504E+00 1.239030528E+00
6.813000E+11 1.778E+16 325 2.400E-4 1.280246361E+00 1.280570258E+00 1.242050313E+00 1.242337570E+00
1.000000E+12 1.778E+16 325 2.400E-4 1.282606549E+00 1.282817396E+00 1.246494982E+00 1.246680970E+00
1.468000E+12 1.778E+16 325 2.400E-4 1.285288355E+00 1.285426348E+00 1.248975804E+00 1.249406294E+00
2.154000E+12 1.778E+16 325 2.400E-4 1.287476479E+00 1.287569730E+00 1.251490929E+00 1.251724495E+00
3.162000E+12 1.778E+16 325 2.400E-4 1.289053680E+00 1.289118491E+00 1.255761422E+00 1.256044229E+00
4.642000E+12 1.778E+16 325 2.400E-4 1.299534898E+00 1.300047163E+00 1.266277271E+00 1.266321186E+00
6.813000E+12 1.778E+16 325 2.400E-4 1.301959767E+00 1.302014875E+00 1.268065230E+00 1.268107330E+00
1.000000E+13 1.778E+16 325 2.400E-4 1.309513091E+00 1.309569523E+00 1.269671052E+00 1.269681477E+00
1.000000E+10 1.778E+16 330 2.400E-4 1.230924005E+00 1.259546431E+00 1.148696529E+00 1.223937535E+00
1.468000E+10 1.778E+16 330 2.400E-4 1.244962055E+00 1.259694940E+00 1.169678356E+00 1.224229845E+00
2.154000E+10 1.778E+16 330 2.400E-4 1.247614323E+00 1.259912229E+00 1.188366352E+00 1.224650925E+00
3.162000E+10 1.778E+16 330 2.400E-4 1.252174060E+00 1.262000270E+00 1.201448084E+00 1.225252914E+00
4.642000E+10 1.778E+16 330 2.400E-4 1.254600716E+00 1.265675907E+00 1.211185078E+00 1.226102766E+00
6.813000E+10 1.778E+16 330 2.400E-4 1.262664441E+00 1.269107404E+00 1.216804497E+00 1.227283848E+00
1.000000E+11 1.778E+16 330 2.400E-4 1.267994711E+00 1.271657946E+00 1.223020078E+00 1.228887010E+00
